"201410",801,411,392,178,44,62,29,4,5,18,13,39,15,6,2,8,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,105,217,4,37,0,26,26,0,0,0,0,494,170,0,170,324,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201411",723,398,384,157,43,75,30,4,6,19,13,37,11,3,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,193,4,36,0,7,7,0,0,0,0,940,529,0,529,411,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201412",718,396,380,145,42,78,30,7,10,18,13,37,13,1,2,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86,193,2,37,0,4,4,0,0,0,0,1894,1453,0,1453,441,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201501",872,447,425,192,43,74,38,4,5,18,13,37,16,3,2,11,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,113,236,5,38,0,34,34,0,0,0,0,1943,1484,0,1484,459,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201502",883,465,441,200,45,74,38,5,8,19,14,39,20,5,3,12,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,113,235,4,37,0,29,29,0,0,0,0,1637,1103,0,1103,533,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201503",909,487,464,229,48,74,29,4,6,20,14,40,19,6,2,12,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,113,235,5,37,0,31,31,0,0,0,0,1359,902,0,902,458,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201504",904,487,464,219,48,74,29,4,6,20,26,39,17,6,3,8,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,112,235,4,37,0,30,30,0,0,0,0,828,398,0,398,430,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201505",904,478,457,220,48,74,29,4,6,20,15,42,16,5,3,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,111,243,4,37,0,31,31,0,0,0,0,595,103,0,103,351,0,351,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
"201506",880,464,438,207,46,74,29,5,8,18,14,36,21,11,2,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,113,235,5,37,0,26,26,0,0,0,0,470,23,0,23,301,0,301,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0
"201507",878,468,448,213,50,78,25,4,6,19,14,39,19,7,2,9,3,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,112,235,2,37,0,24,24,0,0,0,0,403,0,0,0,255,0,255,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0
"201508",884,472,446,208,48,78,25,4,6,21,15,41,19,8,2,9,7,3,0,4,-1,1,0,0,0,0,0,0,0,0,0,112,236,2,37,0,25,25,0,0,0,0,262,0,0,0,201,0,201,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0
"201509",865,467,448,205,48,78,25,7,11,21,15,39,16,6,2,9,3,3,0,0,-1,1,0,0,0,0,0,0,0,0,0,111,235,2,37,0,13,13,0,0,0,0,282,2,0,2,267,0,267,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"201510",843,457,438,204,46,78,25,4,6,21,15,39,17,7,2,9,3,3,0,0,-1,1,0,0,0,0,0,0,0,0,0,112,235,2,37,0,0,0,0,0,0,0,435,115,0,115,311,0,311,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"201511",862,473,451,217,46,78,25,4,6,21,15,39,21,7,4,10,3,3,0,0,-1,0,0,0,0,0,0,0,0,0,0,112,235,2,38,0,3,3,0,0,0,0,896,489,0,489,393,0,393,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"201512",852,466,447,191,45,96,25,7,11,20,15,38,17,6,2,10,3,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,114,234,0,37,0,0,0,0,0,0,0,1548,1074,0,1074,459,0,459,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"201601",973,526,506,262,53,88,39,4,6,20,15,19,16,6,2,7,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,122,253,4,38,0,30,30,0,0,0,0,1967,1483,0,1483,418,0,418,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"201602",954,519,495,258,49,88,39,3,6,20,14,19,18,6,3,9,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,121,250,3,37,0,24,24,0,0,0,0,1718,1151,0,1151,502,0,502,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"201603",937,501,478,255,45,78,34,5,8,20,14,18,9,7,2,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,9,120,251,3,37,0,24,24,0,0,0,0,1166,616,0,616,496,0,496,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"201604",937,499,480,258,45,78,34,4,6,20,19,17,6,4,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,9,120,252,4,37,0,27,27,0,0,0,0,629,218,0,218,410,0,410,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"201605",973,527,502,276,47,85,34,4,6,20,15,17,11,5,6,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,10,121,258,4,37,0,26,26,0,0,0,0,456,74,0,74,355,0,355,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"201606",976,539,517,282,49,85,34,6,9,21,16,17,9,6,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,10,119,251,4,37,0,27,27,0,0,0,0,322,0,0,0,288,0,288,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"201607",969,557,536,290,53,89,38,4,6,20,16,19,7,5,2,0,2,2,0,0,2,1,0,0,0,0,0,0,1,0,10,117,255,2,37,0,1,1,0,0,0,0,255,0,0,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201608",966,557,526,281,52,89,38,4,6,22,15,19,11,5,6,0,7,2,0,4,2,2,0,0,0,0,0,0,0,0,10,113,254,1,36,0,4,4,0,0,0,0,202,0,0,0,202,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201609",978,555,541,282,52,92,38,8,12,22,16,20,5,3,2,0,3,3,0,0,-4,0,0,0,0,0,0,0,0,0,10,113,254,1,37,0,18,18,0,0,0,0,248,0,0,0,248,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201610",1000,574,555,305,52,92,38,4,6,22,16,20,9,4,5,0,2,2,0,0,-4,1,0,0,0,0,0,0,0,0,11,114,255,2,38,0,17,17,0,0,0,0,366,49,0,49,317,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201611",1030,592,577,329,52,92,38,4,6,22,16,18,4,3,2,0,3,3,0,0,-4,0,0,0,0,0,0,0,0,0,12,123,254,1,40,0,20,20,0,0,0,0,594,218,0,218,376,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201612",1029,596,587,324,52,93,38,9,14,22,16,19,-1,-3,2,0,3,3,0,0,-4,0,0,0,0,0,0,0,1,0,12,120,254,1,37,0,20,20,0,0,0,0,1293,851,0,851,442,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201701",1040,560,538,296,52,84,43,3,6,20,14,19,10,5,4,1,3,3,0,0,1,1,0,0,0,0,0,0,0,0,8,139,273,4,38,0,26,26,0,0,0,0,1569,1109,0,1109,460,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201702",1053,577,554,297,60,88,47,3,6,20,15,17,9,3,4,2,3,3,0,0,1,1,0,0,0,0,0,0,1,0,9,136,272,4,37,0,27,27,0,0,0,0,1381,917,0,917,464,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201703",1086,612,589,322,62,88,47,5,9,21,16,19,3,1,2,1,2,2,0,0,1,2,0,0,0,0,0,0,4,0,14,136,272,4,37,0,25,25,0,0,0,0,1109,621,0,621,488,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201704",1098,622,597,324,61,88,47,4,7,22,26,19,3,3,0,0,2,2,0,0,1,0,0,0,0,0,0,0,11,0,18,137,275,4,37,0,25,25,0,0,0,0,406,0,0,0,406,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201705",1094,608,586,320,61,88,47,4,6,22,17,21,5,1,4,0,2,2,0,0,1,0,0,0,0,0,0,0,7,0,13,135,284,4,37,0,26,26,0,0,0,0,359,0,0,0,359,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201706",1085,612,593,325,61,88,47,5,9,22,17,18,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,9,0,15,137,271,3,37,0,24,24,0,0,0,0,294,0,0,0,294,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201707",1079,610,590,326,61,88,47,4,6,23,17,18,2,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,11,0,16,131,273,3,37,0,24,24,0,0,0,0,231,0,0,0,231,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201708",1082,618,591,326,70,91,35,4,6,23,17,18,5,1,3,0,7,2,0,4,1,1,0,0,0,0,0,0,9,0,14,137,272,3,36,0,15,15,0,0,0,0,221,0,0,0,221,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201709",1079,612,589,319,69,91,35,7,12,22,16,17,3,1,2,0,2,2,0,0,1,1,0,0,0,0,0,0,8,0,16,135,275,3,37,0,16,16,0,0,0,0,246,0,0,0,246,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201710",1052,585,564,304,67,91,35,3,6,21,15,21,4,2,2,0,3,2,0,0,1,0,0,0,0,0,0,0,10,0,13,136,272,3,38,0,18,18,0,0,0,0,389,73,0,73,316,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201711",1052,588,567,309,67,91,35,4,6,22,16,16,2,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,10,0,14,132,272,4,37,0,19,19,0,0,0,0,878,476,0,476,402,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201712",1063,596,576,294,71,91,35,9,15,24,17,19,18,2,2,14,2,2,0,0,1,-2,0,0,0,0,0,0,0,0,0,124,272,4,38,0,30,30,0,0,0,0,1390,935,0,935,455,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201801",1062,535,512,277,59,71,46,4,6,18,14,18,18,2,2,15,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,135,314,4,35,0,38,38,0,0,0,0,380,0,0,0,380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201802",1065,542,518,274,57,71,52,4,6,18,14,22,20,4,2,14,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,142,313,4,35,0,29,29,0,0,0,0,536,0,0,0,536,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201803",1183,656,632,348,68,90,48,6,9,22,16,23,20,4,2,14,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,144,313,4,34,0,31,31,0,0,0,0,469,0,0,0,469,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201804",1117,592,572,288,61,93,49,4,6,19,31,19,16,2,2,13,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,144,311,5,35,0,29,29,0,0,0,0,582,158,0,158,424,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201805",1158,624,601,324,64,93,49,4,6,21,17,21,19,4,2,13,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,143,322,6,35,0,29,29,0,0,0,0,428,55,0,55,373,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201806",1135,606,582,331,50,94,35,6,9,21,17,19,20,5,2,13,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,142,316,6,34,0,31,31,0,0,0,0,325,0,0,0,325,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201807",1132,602,570,322,47,94,37,4,6,23,17,19,28,9,3,15,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,144,315,6,35,0,29,29,0,0,0,0,134,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201808",1131,602,575,324,47,94,39,4,6,23,17,20,23,3,5,15,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,142,316,7,34,0,29,29,0,0,0,0,165,0,0,0,165,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201809",1130,602,579,322,47,94,35,8,12,23,16,21,19,3,2,14,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,140,316,7,34,0,30,30,0,0,0,0,267,7,0,7,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201810",1097,569,546,299,20,95,67,4,6,21,16,19,19,5,2,12,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,144,315,6,32,0,30,30,0,0,0,0,448,145,0,145,303,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201811",1059,551,532,302,28,89,50,4,6,21,16,17,14,3,2,9,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,142,309,0,32,0,25,25,0,0,0,0,728,290,0,290,439,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201812",1048,566,550,297,50,79,50,8,11,21,15,19,13,5,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,142,282,0,32,0,27,27,0,0,0,0,1235,793,793,0,442,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201901",1234,639,610,353,55,89,39,7,8,22,17,21,21,16,5,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,3,164,360,4,33,0,34,22,13,0,0,0,1161,640,0,640,521,65,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201902",1230,638,605,357,46,95,41,6,7,20,16,17,25,14,11,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,3,158,360,4,33,0,37,24,13,0,0,0,1082,558,0,558,524,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201903",1231,638,592,348,49,87,38,6,7,19,15,23,36,26,10,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,4,163,360,4,33,0,34,21,13,0,0,0,722,295,0,295,427,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201904",1231,639,605,329,53,94,41,7,8,21,29,23,26,18,8,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,3,161,360,4,33,0,34,21,13,0,0,0,685,250,0,250,435,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201905",1247,639,619,348,53,100,43,6,8,21,17,24,12,7,5,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,4,164,370,4,33,0,36,23,13,0,0,0,387,18,0,18,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201906",1234,639,614,340,53,100,43,7,8,21,17,24,18,14,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,4,162,360,4,33,0,35,22,13,0,0,0,307,0,0,0,307,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201907",1232,639,607,330,55,102,44,6,8,22,17,23,23,18,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,5,162,360,4,33,0,34,21,13,0,0,0,277,0,0,0,277,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201908",1232,639,612,335,56,102,44,6,8,22,17,23,19,15,4,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,3,163,360,4,33,0,33,20,13,0,0,0,120,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0
"201909",1213,638,614,359,56,97,27,7,8,20,17,25,15,13,2,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,4,164,360,6,33,0,12,3,10,0,0,0,364,0,0,0,252,0,252,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0
"201910",1211,638,617,379,56,82,25,6,8,20,17,24,14,12,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,3,162,360,6,33,0,12,3,10,0,0,0,561,110,0,110,354,0,354,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0
"201911",1131,558,540,316,55,84,9,6,9,20,17,24,11,9,2,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,3,162,360,6,33,0,12,2,10,0,0,0,846,351,0,351,378,0,378,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0
"201912",718,374,361,359,56,-93,-39,6,9,19,21,24,10,9,1,0,2,2,0,0,-3,0,0,0,0,0,0,0,0,0,3,32,263,6,35,0,7,1,6,0,0,0,1348,732,0,732,474,0,474,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0
